8.943281,5.180690,0.300000,83.325490,89.349020,72.282353,571.780000,651.990000,56.020000,41571.000000,1.000000,0.955266,0.044232,0.000502,0.000066,-0.003685,0.000000,-0.003685,0.000000,-0.003685,87.000000,-0.003685
9.145511,4.855724,0.360000,83.325490,89.349020,72.282353,572.100000,651.780000,56.080000,43187.000000,1.000000,0.936843,0.062616,0.000541,0.000065,-0.003685,0.000000,-0.003685,0.000000,-0.003685,90.000000,0.000000
9.323361,4.597133,0.380000,63.247059,72.282353,58.227451,572.370000,651.620000,56.100000,39932.000000,1.000000,0.924596,0.074842,0.000562,0.000061,-0.003685,0.000000,-0.003685,0.000000,-0.003685,93.000000,0.000000
9.466139,4.905701,0.410000,90.352941,110.431373,90.352941,572.370000,651.960000,56.130000,43449.000000,1.000000,0.947296,0.052147,0.000557,0.000048,-0.003685,0.000000,-0.003685,0.000000,-0.003685,93.000000,0.000000
9.389320,4.191980,0.380000,63.247059,72.282353,58.227451,572.600000,651.280000,56.100000,41396.000000,1.000000,0.918807,0.080625,0.000568,0.000060,-0.003685,0.000000,-0.003685,0.000000,-0.003685,62.000000,0.000000
9.535744,3.936911,0.400000,95.372549,123.482353,95.372549,572.840000,651.110000,56.120000,44454.000000,1.000000,0.909148,0.090270,0.000583,0.000056,-0.003685,0.000000,-0.003685,0.000000,-0.003685,62.000000,0.000000
9.661048,4.231527,0.410000,95.372549,123.482353,95.372549,572.830000,651.430000,56.130000,43449.000000,1.000000,0.911383,0.088049,0.000569,0.000049,-0.003685,0.000000,-0.003685,0.000000,-0.003685,64.000000,0.000000
9.945097,4.011945,0.390000,55.215686,69.270588,58.227451,573.180000,651.350000,56.110000,43318.000000,1.000000,0.901998,0.097427,0.000575,0.000038,-0.003685,0.000000,-0.003685,0.000000,-0.003685,66.000000,0.000000
9.527899,4.491472,0.430000,63.247059,72.282353,58.227451,572.600000,651.610000,56.150000,43406.000000,1.000000,0.926468,0.072966,0.000566,0.000051,-0.003685,0.000000,-0.003685,0.000000,-0.003685,62.000000,0.000000
9.798950,4.553370,0.410000,93.364706,128.501961,92.360784,572.820000,651.780000,56.130000,44585.000000,1.000000,0.917243,0.082195,0.000562,0.000041,-0.003685,0.000000,-0.003685,0.000000,-0.003685,96.000000,0.000000
9.657403,4.795164,0.400000,90.352941,110.431373,90.352941,572.590000,651.940000,56.120000,44978.000000,1.000000,0.935395,0.064045,0.000560,0.000041,-0.003685,0.000000,-0.003685,0.000000,-0.003685,96.000000,0.000000
10.096274,4.338665,0.360000,84.329412,114.447059,85.333333,573.180000,651.710000,56.080000,44498.000000,1.000000,0.911628,0.087806,0.000566,0.000030,-0.003685,0.000000,-0.003685,0.000000,-0.003685,66.000000,0.000000
10.242575,4.678659,0.370000,84.329412,115.450980,86.337255,573.170000,652.080000,56.090000,44410.000000,1.000000,0.926195,0.073246,0.000560,0.000025,-0.003685,0.000000,-0.003685,0.000000,-0.003685,102.000000,0.000000
10.454696,4.470321,0.330000,84.329412,114.447059,85.333333,573.450000,651.980000,56.050000,44957.000000,1.000000,0.912471,0.086979,0.000550,0.000023,-0.003685,0.000000,-0.003685,0.000000,-0.003685,68.000000,0.000000
9.081183,5.502533,0.320000,60.235294,67.262745,52.203922,571.770000,652.340000,56.040000,40719.000000,1.000000,0.966772,0.032706,0.000521,0.000054,-0.003685,0.000000,-0.003685,0.000000,-0.003685,90.000000,0.000000
